Average,EndDate,Maximum,Minimum,ProfileID,ReadingsCount,StartDate,StdDeviation,_id
4.349100285137887,2001-05-14T11:19:59.997000,30.5349998474121,0.0,6562,23922,2001-02-20T00:00:00,4.123548506886218,81
2.171293119010185,2001-05-14T11:19:59.997000,18.9300003051758,0.0,6563,23922,2001-02-20T00:00:00,2.3219645530348023,82
2.0810977341361068,2001-05-14T11:19:59.997000,16.1590003967285,0.0,6564,23922,2001-02-20T00:00:00,2.304755907936061,83
1.6446292950930512,2001-05-14T11:19:59.997000,17.2770004272461,0.0,6565,23922,2001-02-20T00:00:00,2.0585719756944765,84
1.8123846671783552,2001-05-14T11:19:59.997000,22.2789993286133,0.0,6566,23922,2001-02-20T00:00:00,2.532053157303796,85
0.7903793787840959,2001-07-10T03:39:59.997000,13.8319997787476,0.00400000018998981,8030,19727,2001-05-02T15:29:59.997000,1.585698887586115,86
2.872617529425633,2001-07-10T03:39:59.997000,26.82200050354,0.00999999977648258,8031,19727,2001-05-02T15:29:59.997000,3.862562200925354,87
2.458360063451534,2001-07-10T03:39:59.997000,18.5009994506836,0.0189999993890524,8032,19727,2001-05-02T15:29:59.997000,3.1486864600511657,88
2.3965836677994354,2001-07-10T03:39:59.997000,17.8250007629395,0.00400000018998981,8033,19727,2001-05-02T15:29:59.997000,2.4245377371939996,89
1.220010797180809,2001-07-10T03:39:59.997000,19.9039993286133,0.0,8034,19727,2001-05-02T15:29:59.997000,2.0620999079766817,90
1.0200280834240731,2001-07-10T03:39:59.997000,13.4169998168945,0.0320000015199184,8035,19727,2001-05-02T15:29:59.997000,1.753906753130305,91
1.7861922756902984,2001-07-10T03:39:59.997000,13.53600025177,0.00300000002607703,8036,19727,2001-05-02T15:29:59.997000,2.2917830188059223,92
2.080131447748571,2001-05-29T14:15:00,16.1690006256104,0.0020000000949949,6567,27532,2001-02-20T11:29:59.997000,3.1884329379691976,93
2.603143070677758,2001-05-29T14:15:00,21.6000003814697,0.00100000004749745,6568,27532,2001-02-20T11:29:59.997000,3.10459475545718,94
1.553855405152361,2001-05-29T14:15:00,18.6749992370605,0.00899999961256981,6569,27532,2001-02-20T11:29:59.997000,1.7362898777034022,95
3.043526841220655,2001-05-29T14:15:00,25.2450008392334,0.0160000007599592,6570,27532,2001-02-20T11:29:59.997000,4.202731742526578,96
5.123059419926023,2001-05-29T14:15:00,29.5270004272461,0.00400000018998981,6571,27532,2001-02-20T11:29:59.997000,5.631288790173378,97
0.3853799578011944,2001-05-29T14:15:00,11.206000328064,0.00800000037997961,6572,27532,2001-02-20T11:29:59.997000,1.1201999290167284,98
2.749930954356703,2001-05-29T14:15:00,15.3629999160767,0.0280000008642673,6573,27532,2001-02-20T11:29:59.997000,2.8723581926928023,99
